YEAR,ECO10,ECO3,HUC4,AG_TOT,ANC,CA,CL,COND,DOC,FOR_TOT,Sodium,NH4,NO3,NTL,PH,SIO2,TSS,TURB,URB_TOT
2002,XE-NORTH,XE,1705,0,406.2,206,9.9,42.46,1.24,2.82,156.2,0.4,1.4,73.125,6.49,26.79,1,0.616,0
2002,XE-SOUTH,XE,1604,0,530.6,487.8,9,56.68,0.71,34.25,46,0.4,0,63.75,7.85,5.15,1.96,0.7,0
2002,XE-SOUTH,XE,1604,0,278,132.1,17.5,33.79,0.55,28.25,158.4,0.7,2.9,76.25,7.54,19.49,3.24,1.46,0
2002,XE-NORTH,XE,1705,0,955.4,392.3,141.9,138.1,3.66,0.32,705.5,1.9,29.3,1089.375,7.37,34.75,36.32,26.5,0
2001,MT-NROCK,MT,1701,0,1618.2,874.3,3.9,143.6,0.8,75.44,38.2,0.3,0,49,8.15,6.11,0.8,0.126,0
2002,XE-SOUTH,XE,1604,2.81,3356.6,1619.3,941.2,523.9,2.65,5.51,2522.9,0.8,2.9,335,8.41,27.78,2.28,1.82,0.21
2002,PL-RANGE,PL,1013,53.39,7312.6,5788.4,2471.4,2670,7.79,0.52,17303.5,1.7,0,880.625,7.89,25.5,6.32,3.06,0.25
2002,PL-RANGE,PL,1014,62.24,5328.6,9026.9,4284.8,3029,4.72,0.14,17608,1.1,0,1440.625,7.74,21.17,108.2727273,65.7,0.11
2002,PL-RANGE,PL,1014,25.95,5357.6,2330.8,162.7,527.5,5.17,2.35,2687.3,0.9,2.1,1346.875,8.57,54.29,135.08,115,0.14
2002,PL-RANGE,PL,1015,25,5105.8,2945.1,95.3,488.4,5.06,0.27,1348,6.1,4.3,1138.125,7.67,77.8,31.6,4.47,0
2002,PL-NCULT,PL,1017,85.85,5651.5,5903.2,451.3,1459,12.46,1.48,3218.4,2,4.3,2484,7.97,5.46,57.16,40.8,0.43
2002,PL-NCULT,PL,1016,93.34,4851.5,18642.6,1148,2898,15.21,0.15,5685.2,26,24.3,3447,7.6,32.93,78,124,0.41
2001,MT-NROCK,MT,1701,0,1265.8,535.4,8.2,117,0.58,79.49,36.3,0.3,2.9,66,8.24,4.97,0.1,0.13,0
2002,PL-RANGE,PL,1017,89.92,5530.4,12724.5,374.6,1721,1.89,0.84,2454.2,4.3,2.9,271.875,7.28,32.82,7.56,1.16,0
2002,PL-RANGE,PL,1017,93,4163.4,9291.4,555.7,1486,3.81,0.58,2851.7,0.9,0,925.625,8.18,14.69,72.92,31,0.49
2002,PL-RANGE,PL,1017,92.42,4697.6,9171.6,478.1,1471,3.95,0.6,3141.9,5.4,3.6,676.875,7.8,28.49,8.68,5,0.37
2002,PL-NCULT,PL,1017,94.3,6397.7,17974,298.7,2323,4.86,0.47,1752.5,6.7,41.4,1151.875,7.34,32.75,7,2.49,0.86
2002,PL-NCULT,PL,1016,69.29,6308.6,4895.2,97,703.7,2.44,0.5,245.6,1.9,181.3,3314,8.03,26.51,89.56,18.1,0
2002,PL-NCULT,PL,702,83.6,6363.2,6646.7,110.3,880,1.75,1.85,303.9,2.4,4.3,180,7.74,27.51,3.08,3.67,0
2001,MT-NROCK,MT,1701,0,1674.3,1131.8,3.9,150.5,0.8,87.78,32.4,0.2,5,76,8.2,7.26,0.1,0.083,0.01
2002,PL-NCULT,PL,702,96.02,5732.3,2768,282.3,622.8,8.75,0.85,531.1,1.2,2.1,802.5,8.23,18.67,9.32,1.33,2.39
2002,PL-NCULT,PL,1017,97.16,3333.2,4789.4,345,994.8,11.33,1.44,1110.1,1.6,0,2339,7.92,0.46,66,18.8,0.41
2002,PL-NCULT,PL,1017,95.84,2843.4,6137.7,332,1344,11.63,0.15,2381.5,50,14.3,3519,7.61,5.35,106.1,74,0.32
2002,PL-RANGE,PL,1014,9.71,4141.6,2299.9,312.5,765.3,5.43,7.36,4280.6,0.8,3.6,556.25,8.47,26.24,20.68,13,0.11
2002,MT-NROCK,MT,1012,2.09,2408.4,1703.1,373.4,329.3,3.74,91.46,438.5,0.6,0,267.5,8.31,2.35,2.68,0.707,0.62
2002,PL-RANGE,PL,1014,43.3,1780.9,18333.3,3148.9,5492,10.18,1,38247.8,1.5,0,1972.5,7.62,0.2,91.6,36.3,0
2001,MT-NROCK,MT,1701,0,301.7,239.7,6.2,36.88,2.08,95.58,62.5,0.4,0,95,7.72,8.31,0.2,0.176,0
2002,PL-RANGE,PL,1013,6.51,15249.6,452.2,162.2,2052,8.45,0.57,22571.1,0.8,0,692.5,8.88,2.85,13.52,36.9,0
2002,PL-RANGE,PL,1013,3.58,15830.1,769.5,521.5,3300,9.7,0.42,34054.6,0.9,5,1138.75,9,2.38,67.2,59.2,0.06
2002,PL-RANGE,PL,1014,15.94,6725.3,18842.2,4894.6,4748,4.86,0.13,33206.4,34,0,1831.25,7.45,12.05,19.08,5.04,0.37
2002,PL-NCULT,PL,1017,95.55,4416.9,3314.4,778.5,710.8,4.93,1.42,908.7,4,6.4,900.625,8.02,18.07,24.48,11.9,1.23
2002,PL-RANGE,PL,1012,2.6,3700.4,8398.2,959.6,2855,10.59,4.06,16237.8,1.4,0,866,7.96,6.28,70.88,25.3,0.01
2001,PL-RANGE,PL,1008,4.16,3914.4,4171.9,352.3,901.9,2.58,12.86,3228.9,0.6,37.1,769,8.39,7.77,0.5,0.308,0.17
2002,PL-RANGE,PL,1013,39.44,8148.1,1787.9,330.3,1974,9.06,0.14,17751.5,1.3,0,803.125,8.73,1.99,33.44,15.9,0.12
2002,PL-NCULT,PL,1016,90.1,1060.5,10723.5,551.1,2305,17.5,0.01,3945.3,13.1,0,9481,7.89,9.43,140,122,0.6
2002,PL-RANGE,PL,1014,23.18,3058.7,1880.7,64.6,319.2,2.5,2.58,925.2,0.6,0,799,8.72,59.25,86.84,39.2,0.1
2002,PL-RANGE,PL,1014,15.98,4388.4,23228.5,33112.7,9790,3.56,0.13,77991.9,3.1,0,2459,7.57,0.72,38.4,15.7,0.37
2002,PL-RANGE,PL,1013,3.28,17184.9,565.9,367.2,2875,9.21,0.46,29517.7,1,0,1503.125,9.01,5.35,136.3428571,75.3,0.04
2002,PL-RANGE,PL,1012,2.8,4003,19994.9,14671.4,5769,2.81,51.52,37055.9,4.5,12.2,733.75,8.13,6.14,23.16,3.48,0.27
2002,PL-RANGE,PL,1014,25.55,2955,1818.4,55.8,308.3,2.19,2.55,758.6,1,30.7,1041,8.53,60.34,92,20,0.1
2002,PL-RANGE,PL,1012,9.26,3951.9,8168.6,474.4,1291,3.28,64.65,972.2,0.9,0,415,8.04,7.23,36.64,14.3,0.39
2002,PL-RANGE,PL,1013,20.16,14323,1202.6,1133,3795,13.23,0,38456.6,1.2,2.9,949.375,8.79,2.55,8.64,8.52,1.01
2001,PL-RANGE,PL,1004,2.74,4505.8,4147.1,39.2,666.5,1.47,51.92,150.1,0.7,52.1,885,8.32,6.49,3.6,2.73,0
2002,XE-SOUTH,XE,1606,0.75,6371.6,5853.3,818.3,1338,9.13,44.32,2161,0.9,0,575,8.3,29.69,1.8,1.86,0.31
2000,MT-PNW,MT,1801,0,1286.5,495.1,13.8,124.9,6.28,65.59,330.4,1.3,0,703,8.08,37.92,9.2,1.01,0
2000,MT-PNW,MT,1709,10.07,469.6,231.3,66.3,63.08,1.12,78.77,233.5,1.1,4.3,169,7.61,17.46,2.7,1.2,1.63
2001,PL-RANGE,PL,1003,0.4,1857.1,1353.2,58.4,207.1,1.52,1.32,219.4,1.1,5.7,263,7.79,26.11,7.2,1.69,0
2000,MT-NROCK,MT,1707,0,1279.7,742.2,20.3,129.1,1.74,82.66,233.8,0.4,2.1,85,8.08,37.21,0.8,0.693,0
2000,MT-NROCK,MT,1707,0,293.7,138,7.3,34.53,1.24,89.52,121.4,0.4,0,78,7.79,18.25,0.1,0.367,0
2000,XE-NORTH,XE,1707,4.57,1138.5,365.6,59,139.7,0.75,45.58,438.5,0.9,12.1,299,8.57,31.7,5,0.397,0.43
2000,MT-NROCK,MT,1707,0,1473.8,717.6,22.6,150.3,1.26,80.12,79.5,0.3,0,140,7.88,38.2,2.4,0.341,0
2000,MT-NROCK,MT,1707,0,1165.8,400.7,38.6,129.9,1.62,67.92,681.7,1,2.9,191,8.5,32.9,1.6,1.14,0.24
2000,MT-PNW,MT,1710,2.47,405.2,330.7,120.7,65.24,1.26,90.41,163.2,1.2,15,326,7.36,14.21,2.9,0.476,0.2
2000,MT-PNW,MT,1710,0,416.9,272.6,182.5,67.66,4.11,81.42,237.2,0.5,2.1,201,6.7,12.25,7.6,2.72,0
2001,PL-RANGE,PL,1007,8.87,2571.2,1825.8,227.6,400,2.02,33.03,1158,0.9,7.1,319,8.98,12.02,8.3,4.43,0.27
2000,MT-PNW,MT,1711,10.81,734.3,600.8,57.8,110.7,0.78,71.22,124.4,0.6,14.3,235,8.04,9.35,24.4,1.76,0.73
2003,MT-SWEST,MT,1504,0,2897.6,1316.4,63.5,280.1,0.73,61.32,451.9,0.6,4.3,119,7.98,48.43,4,0.801,0
2003,MT-PNW,MT,1801,0,1755,1370.8,30.7,227.5,0.7,85.64,475,0.6,0,68,8.16,25.03,6.4,0.192,0
2003,MT-PNW,MT,1801,0,1350.4,635.2,91.4,144.2,1.15,80.3,220.8,0.4,2.9,100,7.27,11.85,3.2,0.331,0.07
2003,MT-PNW,MT,1801,0,1311.1,685.6,79.8,135.2,0.55,95.37,353.9,0.3,2.1,34,7.98,15.83,2.4,0.113,0
2003,MT-PNW,MT,1804,0,927.8,497,42.6,99.65,0.99,87.5,198.8,0.6,0,129,7.31,22.57,4.1,0.3,0
2003,MT-PNW,MT,1801,0,3370.9,450.8,35.5,298.3,0.85,78.86,173.3,0.5,2.9,54,8.22,14.31,4,0.134,0
2003,MT-PNW,MT,1801,0,1227.3,1181.1,9.9,143.1,0.89,64.09,120.9,0.6,5,128,8.16,6.93,1.1,0.235,0
2003,MT-PNW,MT,1801,3.16,2301.3,1368.8,208.4,257.4,1.05,68.87,609,0.6,2.1,198,9.01,13.34,1.8,0.477,0.15
2001,PL-RANGE,PL,1004,2.87,6704.5,2530.7,150.6,719.7,2.06,6.18,3027.7,0.3,0,114,8.27,8.04,0.9,0.703,0.17
2003,XE-CALIF,XE,1805,0,5242,3514.5,1059.1,695.9,2.92,30.24,2303.2,0.9,8.6,580,8.26,18.96,8.5,2.67,35.5
2003,MT-PNW,MT,1801,0,1396.5,1148.7,68.5,151.9,0.87,40.12,207.6,0.1,0,45,8.13,7.02,6.2,0.251,0
2003,MT-PNW,MT,1801,0,1312.1,805.4,253,167.1,1.91,99.64,466.3,0.9,2.9,120,7.57,18.13,1.3,1.24,0
2003,MT-PNW,MT,1801,0,911.5,579.8,8.2,101.3,0.69,64.95,105.4,0.4,2.9,70,7.74,15.9,1.2,0.126,0
2003,MT-PNW,MT,1710,0,565.5,312.9,84.3,70.39,0.46,100.04,155.5,0.4,2.1,52,7.6,13.03,1.5,0.244,0
2001,MT-NROCK,MT,1002,0,781.3,565.3,11.6,97.85,4.46,96.21,181,0.6,0,128,7.98,18.85,0.2,0.838,0.01
2003,MT-PNW,MT,1801,0,1627.3,1006.5,155.7,192.7,1.22,65.88,307.9,0.4,0,101,7.87,11.03,0.5,0.441,0.01
2003,MT-SWEST,MT,1807,0.32,4045.1,5548.9,119,836.9,0.93,20.41,1562.4,0.8,0,81,8.21,17.38,0.2,0.196,0.06
2003,MT-PNW,MT,1801,0,659.9,27,411.5,118.9,1.01,100.09,432.2,0.4,2.9,70,7.64,24.45,0.2,0.178,0
2003,MT-PNW,MT,1801,0,2056.7,32.3,66.3,188,0.63,97.32,75.1,0.3,0,76,7.97,22.47,6.9,0.418,0
2003,MT-PNW,MT,1801,0,1218.3,1005.5,91.1,140.3,0.58,95.07,144.5,0.1,15,240,8,19.36,0.4,0.129,0
2003,MT-PNW,MT,1801,0,1656.4,894.2,110.3,173.5,0.7,95.52,423.6,0.4,2.9,58,7.78,16,4,0.148,0
2003,MT-PNW,MT,1801,0,882.5,692.6,10.7,92.87,0.78,84.59,100,0.4,2.1,46,7.96,12.78,0.8,0.139,0.02
2003,MT-PNW,MT,1801,0,1076.4,364.8,365,152,0.99,81.69,385.7,0.4,5,114,8.05,20.82,2.7,0.163,0
2003,MT-PNW,MT,1801,0,1536.7,767,113.7,168,0.73,98.91,461.5,0.1,0,30,7.85,16.67,0,0.331,0
2003,MT-PNW,MT,1801,0,1360.8,1225.5,79,197.2,0.55,90.06,333.1,0.1,0,24,8.39,9.77,0,0.173,0
2003,MT-PNW,MT,1801,0,1535.8,939.6,221.1,212.3,1.38,85.4,573.3,0.9,0,130,7.98,14.44,1.6,0.367,0
2003,MT-PNW,MT,1801,0,3034.4,1249.5,865.6,417.4,2.57,65.4,2436.3,0.4,0,169,8.08,22.13,0.5,0.511,0
2003,MT-PNW,MT,1801,0,2067.6,995,646.2,292.6,3.12,71.7,773,0.3,3.6,109,7.83,13.17,0.8,0.826,0
2003,MT-PNW,MT,1801,0,4127.1,623.3,322.4,401.3,0.85,69.38,515,0.4,0,80,8.52,19.68,1.7,0.32,0
2003,MT-PNW,MT,1801,0,1989.4,737.5,87.4,208.8,0.92,70.81,170.1,0.6,3.6,180,7.21,27.69,3.7,0.214,0.01
2003,MT-PNW,MT,1801,0,1351.6,1045.4,113.7,148.6,0.65,44.15,259.8,0.1,0,36,7.99,7.62,1,0.186,0
2003,MT-PNW,MT,1801,0,2858,1303.9,22.3,271.9,1.09,80.52,150.6,0.4,2.1,34,8.19,33.43,1.6,0.098,0
2003,MT-PNW,MT,1801,0,4250.9,817.4,329.7,412.3,1.18,80.34,523.3,0.4,0,140,8.54,17.5,0.6,0.326,0
2003,XE-SOUTH,XE,1505,0.75,4568.4,2686.1,209.6,469.8,0.81,3.07,1595.9,2.3,0,259,7.83,26.33,26.8,20.8,0.95
2003,XE-SOUTH,XE,1504,0,427.5,325.1,41.5,62.94,2.33,75.64,175,0.5,6.4,205,7.26,16.04,0.5,0.157,0
2003,XE-SOUTH,XE,1505,0.27,3387.3,2109.8,244.8,376.6,0.95,10.07,1357.6,0.4,0,150,8.61,37.02,0.4,0.304,0
2003,MT-SWEST,MT,1502,0,302,147.3,16.4,37.82,1.45,94.58,113,0.9,7.1,235,7.67,26.1,1.1,0.538,0
2003,MT-SWEST,MT,1504,0,3434.5,3064.9,1999,594.6,1.42,70.2,1795.2,1,2.1,155,8.32,36.28,5.5,0.633,0
2003,MT-SWEST,MT,1806,0.11,7028.5,4227.5,262.6,957.7,2.99,32.05,1891.7,1.1,0,278,8.27,19.91,1,0.746,0.23
2003,XE-SOUTH,XE,1504,0,3370,1670.7,163.3,335.1,1,52.74,726.4,0.2,0,113,7.55,50.7,8.7,2.95,0
2003,MT-SWEST,MT,1506,0,3908.3,2155.2,94.5,366.8,1.94,93.54,252,0.7,0,119,8.37,12.22,3.3,2.91,0.04
2003,MT-SWEST,MT,1507,0,5368.6,2897.7,266,520.5,1.96,30.92,618.1,0.5,2.9,115,7.73,42.59,0.9,0.298,0
2003,MT-SWEST,MT,1506,0.16,3936.7,2109.3,582.7,431.8,1.38,77.71,711.6,0.4,0,190,7.27,16.75,22.2,4.85,0.15
2003,MT-SWEST,MT,1506,0,4259.6,2484.5,70,391.4,0.89,97.88,111.4,0.8,0,81,7.47,10.34,0.2,0.159,0
2003,MT-SWEST,MT,1408,1.52,4703.3,4631.7,491.1,643.5,3.89,73.8,1026.1,0.6,0,404,7.77,25.26,9,8.43,0.02
2003,MT-SWEST,MT,1506,0,515.8,308.6,21.2,66.66,1.77,80.22,88.1,0.8,2.9,119,6.81,19.3,1.8,0.793,0
2003,MT-SWEST,MT,1506,0.22,3869.8,2486.5,822.5,464.7,0.83,80.05,1030.9,0.4,1.4,90,8.08,18.07,5.7,4.66,0.2
2003,MT-SWEST,MT,1502,1.16,2458.2,1276.9,117.1,251.5,4.11,51.32,626.8,1.1,0,455,7.29,20.55,34.2,26.8,0.69
2003,MT-SWEST,MT,1504,0,2493.3,1329.8,43.2,237.4,1.58,97.64,531.1,0.4,0,131,7.81,30.89,1.8,1.67,0
2003,MT-SWEST,MT,1502,0,2227.9,1224,48.2,225.6,2.33,74.32,1254.5,0.9,0,106,8.11,29.53,10.4,2.32,0
2003,MT-NROCK,MT,1012,1.37,5012.7,2826.8,15.5,461.2,1.48,85.63,59.2,0.6,2.1,109,8.33,8.33,3.7,2,0
2003,PL-NCULT,PL,1016,62.92,4025.5,3313.4,1713.8,1153,8.36,0.19,4823.9,1.2,3.6,3319,8.11,18.44,98.1,63.6,0.22
2003,PL-NCULT,PL,1017,98.07,6459.5,14071.8,273.6,1919,5.9,0.18,2340.2,13.4,35.7,1950,7.93,33.19,46.1,10.6,0.05
2003,PL-RANGE,PL,1014,27.14,4713.3,1686.1,146.4,460.1,9.27,1.23,2774.3,1.6,0,1326,8.29,38.02,185.5,155,0
2003,PL-RANGE,PL,1014,20.61,976.6,605.8,6.8,102.8,2.4,0,210,0.9,4.3,423,7.43,60,7.9,5.25,0.28
2003,PL-RANGE,PL,1014,31.16,3996.6,2403.7,110,397.7,9.68,0.79,1110.1,11.9,5.7,1690,7.74,40.38,96.6,45.2,0
2003,PL-RANGE,PL,1013,19.01,7198.1,755,242.6,1024,16.63,0,9404.3,4.4,0,2605,8.2,9.48,234.9,220,0.19
2003,PL-NCULT,PL,1016,79.97,6395.8,5039.9,1774.2,2091,8.4,0.49,14002,1.5,1.4,990,7.64,22.85,17.6,4.3,0.33
2003,PL-NCULT,PL,1016,93.83,3645.7,18028.9,663.7,2585,7.36,0.27,4597.7,1.3,0,994,7.76,22.06,76.4,57.1,0.09
